artiste,element,genre,style,source,stream,date,spotify,cover,discogs,etat,match,titleDiscogs
"Asunojokei","Wishes","#TODO#TODO","#TODO#TODO","https://asunojokei.bandcamp.com/album/wishes","https://asunojokei.bandcamp.com/album/wishes","2021-05-27","spotify:album:2RzHsTZ3hFzxE9srcST8uT","","","0","0",""
"Atrox","Mesmerised","Metal","Goth Rock, Heavy Metal","https://www.metal-archives.com/reviews/Atrox/Mesmerised/14794/","","2020-01-20","spotify:album:5WEb5LcqNGmusAWd7ma7Wg","https://img.discogs.com/3gldB_dV6XURqkkk1vN_Rmxzeko=/fit-in/600x596/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-441395-1466527322-6860.jpeg.jpg","https://www.discogs.com//Atrox-Mesmerised/master/606095","0","0.9","Atrox (3) - Mesmerised"
"AUN","Vii","Electronic, Metal","Drone, Doom Metal, Post Rock","http://metal.nightfall.fr/index_9087_aun-vii.html","","2020-01-20","spotify:album:1IEODitl4y1jPbri9AxJS0","https://img.discogs.com/6EsVzQMmUH7rEgk7msZrNvLY1iQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2315903-1278003353.jpeg.jpg","https://www.discogs.com//Aun-VII/master/344927","0","0.8181818181818182","Aun (2) - VII"
"Automatisme","Alter-","Electronic","Experimental, Ambient, Glitch","https://forceincmilleplateaux.bandcamp.com/album/alter","https://forceincmilleplateaux.bandcamp.com/album/alter","2021-05-27","spotify:album:0QxF2gHZv40RjSo1kZY2PB","https://img.discogs.com/QGIEl5YuOOXiYdDitH72NW3LJp0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-16072824-1602949640-6508.jpeg.jpg","https://www.discogs.com//Automatisme-Alter-/master/1823446","0","1.0","Automatisme - Alter-"
"Avantdale Bowling Club","Avantdale Bowling Club","Hip Hop, Jazz","Conscious, Jazzy Hip-Hop","","https://avantdalebowlingclub.bandcamp.com/album/avantdale-bowling-club","","spotify:album:7i3miCDTbzWM9pWeNUEsdV","https://img.discogs.com/0epj9qjJOnAvK3FW86J_dRrWWCY=/fit-in/600x604/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12733256-1551974012-5173.jpeg.jpg","https://www.discogs.com//Avantdale-Bowling-Club-Avantdale-Bowling-Club/master/1458945","0","1.0","Avantdale Bowling Club - Avantdale Bowling Club"
"AZURE EMOTE","The Third Perspective","Metal","Death Metal, Progressive Metal, Avantgarde","https://selfmadegod.bandcamp.com/album/the-third-perspective","https://selfmadegod.bandcamp.com/album/the-third-perspective","2020-06-25","spotify:album:69EmHU2mL18ONEdg2kZmZs","https://img.discogs.com/1o0AK9319QCKZwYP27GllPYdwSc=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14964358-1584821490-4391.jpeg.jpg","https://www.discogs.com//Azure-Emote-The-Third-Perspective/master/1775739","0","1.0","Azure Emote - The Third Perspective"
"Bâ'a","Deus Qui Non Mentitur","Metal","Black Metal","http://www.auxportesdumetal.com/reviews/Baa/baa-deusquinonmentitur.html","","2020-06-25","spotify:album:2IQYdoQkPR0IVaQ9jP3FVC","https://img.discogs.com/W-kTA2PIYmORl7PVXoflfP8JEm0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15311532-1589561747-2383.jpeg.jpg","https://www.discogs.com//B%C3%A2a-Deus-Qui-Non-Mentitur/master/1738799","0","1.0","Bâ'a - Deus Qui Non Mentitur"
"Bagdadski Vor","Колхида","Punk","Post-Hardcore, Shoegaze, Math Rock, Emo","https://bagdadskivor.bandcamp.com/album/-","https://bagdadskivor.bandcamp.com/album/-","2021-05-27","spotify:album:3BH2baoOdbCtGivFF5yNon","https://img.discogs.com/PNQDk9Hl9ss2udg4nPmJMqIjsFs=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-17165053-1611942107-9151.jpeg.jpg","https://www.discogs.com//BAGDADSKI-VOR-%D0%9A%D0%BE%D0%BB%D1%85%D0%B8%D0%B4%D0%B0/release/17165053","0","1.0","BAGDADSKI VOR - Колхида"
"Balance Interruption","Door 218","Metal","Black Metal, Experimental","http://www.heavyblogisheavy.com/2016/11/07/hey-listen-to-balance-interruption/","https://satanath.bandcamp.com/album/sat159-balance-interruption-door-218-2016","","spotify:album:6RmatRErJKEAU0QoN8lCvB","https://img.discogs.com/WtauoBvEN5zu_Aw5HVsOEZC85_A=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9114889-1475022638-8972.jpeg.jpg","https://www.discogs.com//Balance-Interruption-Door-218/master/1220613","0","1.0","Balance Interruption - Door 218"
"Bambara","Stray","Punk","Post-Punk","http://www.perteetfracas.org/zine/kros2020/kros_b/bambara_stray.htm","","2020-06-25","spotify:album:4hqAoF4UXuLOXCPQkbeW0J","https://img.discogs.com/NgI5FznVEdaDkp92S9ZjQpQYlns=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14811217-1582057989-2164.jpeg.jpg","https://www.discogs.com//master/1684003-Bambara-Stray","0","0.8823529411764706","Bambara (2) - Stray"
"Battles","Juice B Crypts","Electronic, Rock","Experimental, Alternative Rock, Post Rock","https://www.heavyblogisheavy.com/2019/10/24/battles-juice-b-crypts/","","2020-01-20","spotify:album:6LeYueasOA7fqVq5963paw","https://img.discogs.com/MhQNB8bRhKk2K9kicOh3MZWuyAQ=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14219776-1570115364-6554.jpeg.jpg","https://www.discogs.com//Battles-Juice-B-Crypts/master/1615738","0","1.0","Battles - Juice B Crypts"
"Battles","Mirrored","Electronic, Rock","Experimental, Math Rock, Indie Rock","https://www.gutsofdarkness.com/god/objet.php?objet=9801","","","spotify:album:0X8vBD8h1Ga9eLT8jx9VCC","https://img.discogs.com/l3QEi6dWbMInk1h4bQCyD1HSrTc=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-970848-1180052771.jpeg.jpg","https://www.discogs.com//Battles-Mirrored/master/46353","0","1.0","Battles - Mirrored"
"BAVE","Secret Peaks of Grief Mountain","#TODO#TODO","#TODO#TODO","https://bave.bandcamp.com/album/secret-peaks-of-grief-mountain","https://bave.bandcamp.com/album/secret-peaks-of-grief-mountain","2021-05-27","","","","0","0",""
"Bedsore","Hypnagogic Hallucinations","Metal","Death Metal","https://www.heavyblogisheavy.com/2020/07/16/bedsore-hypnagogic-hallucinations/","http://listen.20buckspin.com/album/hypnagogic-hallucinations","2021-05-27","spotify:album:7GzvL6HM8FsD6swjHPWOTB","https://img.discogs.com/6SAIemf8mAmXZ_4EunvRhvoV_7Y=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15643397-1595097618-2085.jpeg.jpg","https://www.discogs.com//Bedsore-Hypnagogic-Hallucinations/master/1774499","0","1.0","Bedsore - Hypnagogic Hallucinations"
"Bell Witch","Mirror Reaper","Metal","Funeral Doom Metal","http://metal.nightfall.fr/index_13168_bell-witch-mirror-reaper.html","","","spotify:album:64BDVizsgNdQ1CWeMrh4P7","https://img.discogs.com/8jo6FxbUh9qWBHkXSyXfJXPtWk8=/fit-in/600x548/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10985390-1510839356-6687.jpeg.jpg","https://www.discogs.com//Bell-Witch-Mirror-Reaper/master/1250329","0","1.0","Bell Witch - Mirror Reaper"
"Ben Lukas Boysen","Mirage","Electronic","Modern Classical","https://tartinedecontrebasse.com/2021/02/17/ben-lukas-boysen-mirage-consciences-de-soi/","","2021-05-27","spotify:album:6cDsArOrAhLmf6zDWEdRjQ","https://img.discogs.com/uzq11V_jDPPRLpoThMxj9Zjo8eY=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15224306-1588340132-1490.jpeg.jpg","https://www.discogs.com//Ben-Lukas-Boysen-Mirage/master/1729189","0","1.0","Ben Lukas Boysen - Mirage"
"Ben Marston","Unfound Places","Jazz#TODO","Posé#TODO","","https://benmarston.bandcamp.com/album/unfound-places","","spotify:album:7j4KAgwcW1vs6NyNOLV7bv","","","0","0",""
"Bent Knee","You Know What They Mean","Rock","Prog Rock, Alternative Rock, Avantgarde, Art Rock","https://www.coreandco.fr/chroniques/bent-knee-you-know-what-they-mean-7476.html","","2020-01-20","spotify:album:2kJqRDKcVQ0bxG4sjXREsv","https://img.discogs.com/CdsqyvfvGN7sJYJmtEKkVdB9jZc=/fit-in/600x528/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14271951-1573161626-2961.jpeg.jpg","https://www.discogs.com//Bent-Knee-You-Know-What-They-Mean/master/1621774","0","1.0","Bent Knee - You Know What They Mean"
"Bernard Meyer","Murmuration","Jazz#TODO","Posé#TODO","","https://traumton.bandcamp.com/album/murmuration","","","","","0","0",""
"Bernd Kistenmacher","Utopia","Electronic","Berlin-School","https://www.gutsofdarkness.com/god/objet.php?objet=16573","","","","https://img.discogs.com/7VvBPOW5RrNTOkX1vddAqt8tv0Y=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5086085-1384104933-5282.jpeg.jpg","https://www.discogs.com//Bernd-Kistenmacher-With-Vana-Verouti-Utopia/release/5086085","0","0.7397260273972602","Bernd Kistenmacher With Vana Verouti* - Utopia"
"Bernd Kistenmacher","Celestial Movements","Electronic","Berlin-School","https://www.gutsofdarkness.com/god/objet.php?objet=13246","","","","https://img.discogs.com/tnZgTa7toJn59myk2IIXm_UpNWk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2040606-1426010359-1081.jpeg.jpg","https://www.discogs.com//release/2040606-Bernd-Kistenmacher-Celestial-Movements","0","1.0","Bernd Kistenmacher - Celestial Movements"
"Big Bernie","Yersey","Rock","Prog Rock, Post Rock","http://www.metalorgie.com/groupe/Big-Bernie","https://bigbernieband.bandcamp.com/album/yersey-2","","spotify:album:671W879QVoaAij9ojXNghZ","https://img.discogs.com/u2zyVkn8AEJST8Yf8jMSaCQnHVQ=/fit-in/600x530/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15115417-1586873531-2690.jpeg.jpg","https://www.discogs.com//Big-Bernie-Yersey/release/15115417","0","1.0","Big Bernie - Yersey"
"Big Sleep","Bluebell Wood","Rock","Prog Rock","http://clairetobscur.fr/big-sleep-bluebell-wood/","","2021-05-27","spotify:album:63jgxjWEgAUbuXRL5tq7O4","https://img.discogs.com/5dfL3Dwkd8scml5Jm_8uc8BZDyM=/fit-in/480x480/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1600061-1231342008.jpeg.jpg","https://www.discogs.com//Big-Sleep-Bluebell-Wood/master/25113","0","0.9259259259259259","Big Sleep (2) - Bluebell Wood"
"Bill Laswell","City Of Light","Electronic","Modern Classical, Ambient, Spoken Word","https://www.discogs.com/fr/Bill-Lasvell-And-Coil-City-Of-Light/master/22394","","2020-01-20","spotify:album:1Qv5i641mF0Os2kL7z0PlJ","https://img.discogs.com/o0BDHYfuNP2-3hkJMCLQH4etq8g=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-166988-1550267647-4566.jpeg.jpg","https://www.discogs.com//Bill-Laswell-City-Of-Light/master/22394","0","1.0","Bill Laswell - City Of Light"
"billy woods","Hiding Places","Hip Hop","Conscious, Hardcore Hip-Hop","","https://billywoods.bandcamp.com/album/hiding-places","","spotify:album:0HmKhR7Umt3ACs52ZLnKyK","https://img.discogs.com/BVSBKMB045gjX3OZayIfMEx7El8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13453405-1554501634-3969.jpeg.jpg","https://www.discogs.com//master/1528819-Billy-Woods-Kenny-Segal-Hiding-Places","0","0.8059701492537313","Billy Woods, Kenny Segal - Hiding Places"
"Bisbâyé","Le Sens De La Fin / The Sense Of An Ending","Rock","Prog Rock, Experimental, Avantgarde, Math Rock","https://cuneiformrecords.bandcamp.com/album/le-sens-de-la-fin-the-sense-of-an-ending","https://cuneiformrecords.bandcamp.com/album/le-sens-de-la-fin-the-sense-of-an-ending","2021-05-27","","https://img.discogs.com/B8GuN7cZhc0dW7G79TIu46OohWY=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-17219050-1612234403-2832.jpeg.jpg","https://www.discogs.com//Bisb%C3%A2y%C3%A9-Le-Sens-De-La-Fin-The-Sense-Of-An-Ending/release/17219050","0","1.0","Bisbâyé - Le Sens De La Fin / The Sense Of An Ending"
"Björn Meyer","Provenance","Jazz","Contemporary Jazz","","","","spotify:album:4GUldwVIDwkiaTX4jJxNnf","https://img.discogs.com/_pGDwD61Lo7fVgMVa60e1efG-BM=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10817062-1506595138-5360.jpeg.jpg","https://www.discogs.com//Bj%C3%B6rn-Meyer-Provenance/master/1237164","0","1.0","Björn Meyer - Provenance"
"Black Flower","Future Flora","Jazz","","","https://blackflower1.bandcamp.com/album/future-flora","","spotify:album:2ON7c80IGfMp45NUAPZDIK","https://img.discogs.com/F0OOu4HaQvaIiZOwquCCZesZ0U8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13492074-1626344471-9016.jpeg.jpg","https://www.discogs.com//Black-Flower-Future-Flora/master/1538398","0","0.9310344827586207","Black Flower (2) - Future Flora"
"BLACK MIDI","Schlagenheim","Rock","Experimental, Math Rock, Art Rock","http://fp.nightfall.fr/index_14251_black-midi-schlagenheim.html","","2021-05-27","spotify:album:5M9SijJoRgczSknq2LaHJN","https://img.discogs.com/M-KSuPY3mxlD61wmFIDGV--E7Wc=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13776563-1581467690-9684.jpeg.jpg","https://www.discogs.com//Black-Midi-Schlagenheim/master/1567054","0","1.0","Black Midi - Schlagenheim"
"Black Taffy","Opal Wand","Hip Hop","Lo-Fi, Trip Hop, Instrumental","https://blacktaffy.bandcamp.com/album/opal-wand","https://blacktaffy.bandcamp.com/album/opal-wand","2020-06-25","spotify:album:1WztNwCyUMKgh5N1Tc4eQJ","https://img.discogs.com/zzCvYQoBCQFc3nNhEnR8CP-sDIw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15348536-1590114365-7002.jpeg.jpg","https://www.discogs.com//Black-Taffy-Opal-Wand/master/1742435","0","1.0","Black Taffy - Opal Wand"
"BLACK TO COMM","Seven Horses For Seven Kings","Electronic, Rock","Experimental, Psychedelic Rock, Acoustic","","https://blacktocomm.bandcamp.com/album/seven-horses-for-seven-kings","","spotify:album:23YvfBzTWxyjEXs4QAgOfH","https://img.discogs.com/aRIeuUIAdo0OjEwTIa0EgR4FUGU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13126415-1548520828-3369.jpeg.jpg","https://www.discogs.com//Black-To-Comm-Seven-Horses-For-Seven-Kings/master/1491405","0","1.0","Black To Comm - Seven Horses For Seven Kings"
"Blaine Todd","Every Road is a Good Road","Folk, World, & Country","","https://fullspectrumrecords.bandcamp.com/album/every-road-is-a-good-road","https://fullspectrumrecords.bandcamp.com/album/every-road-is-a-good-road","2020-06-25","spotify:album:38bI9fgQvAMZw9PUqnicCw","https://img.discogs.com/l44nKpff2f-tXj9CtnLy5nS1KJg=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8417021-1461186457-3903.jpeg.jpg","https://www.discogs.com//Blaine-Todd-Every-Road-Is-A-Good-Road/release/13672429","0","1.0","Blaine Todd - Every Road Is A Good Road"
"Blakroc","Blakroc","Hip Hop, Funk / Soul, Rock","","https://en.wikipedia.org/wiki/Blakroc","","","spotify:album:4FUnAUvUAz3Z8pIwWlQJC7","https://img.discogs.com/AZ5t2ljU3JXZHdFNeBU-qhG4aG4=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-4061014-1353935287-9471.jpeg.jpg","https://www.discogs.com//Blakroc-Blakroc/master/211739","0","1.0","Blakroc - Blakroc"
"Blameful Isles","Pleroma","Jazz","Free Jazz, Modal, Avant-garde Jazz, Contemporary Jazz","","https://urbanwavesrecords.bandcamp.com/album/pleroma","","spotify:album:1AM1bbKe1dp38noPVP3hAf","https://img.discogs.com/dR-c3hf4Fkb-2ibNL-87PghnuM8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11730769-1521404304-9164.jpeg.jpg","https://www.discogs.com//Blameful-Isles-Pleroma/master/1390225","0","1.0","Blameful Isles - Pleroma"
"Blast","Drifting","Jazz","Fusion, Jazz-Rock, Contemporary Jazz","","https://labelpinceoreilles.bandcamp.com/album/drifting-2","","spotify:album:7xeb50wMOjkveHTcEAvc1m","https://img.discogs.com/MPoKLwNHohYaDPZhZZ826_p01W4=/fit-in/568x298/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14030759-1566435548-6516.jpeg.jpg","https://www.discogs.com//Blast-Drifting/release/12302009","0","0.8888888888888888","Blast (9) - Drifting"
"Bliss Signal","Bliss Signal","Electronic, Metal","Black Metal, Post-Metal","https://www.eklektik-rock.com/2018/12/bliss-signal-st/","","","spotify:album:6fOJsNJ3vSjuXqHiKkdnRw","https://img.discogs.com/TvxZC_ckwlzDWISsnJPZAQmDg2I=/fit-in/600x565/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12592082-1555064769-3888.jpeg.jpg","https://www.discogs.com//Bliss-Signal-Bliss-Signal/master/1460404","0","1.0","Bliss Signal - Bliss Signal"
"Blood Quartet","Until My Darkness Goes","Rock, Jazz","Experimental, Post Rock","http://www.perteetfracas.org/zine/kros2019/kros_b/blood_quartet_until_my_darkness_goes.htm","","2020-01-20","spotify:album:5BPuFk6KmQK0XdgKpFMlj1","https://img.discogs.com/gRLvQvAuysotcnk5QPF4qjPTetc=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12710505-1540496619-1342.jpeg.jpg","https://www.discogs.com//Blood-Quartet-Until-My-Darkness-Goes/master/1444072","0","1.0","Blood Quartet - Until My Darkness Goes"
"Blood Red Fog","Fields of Sorrow","Metal","Black Metal","https://www.thrashocore.com/chroniques/chronique/9934-blood-red-fog-fields-of-sorrow-2020-chronique.html","","2021-05-27","spotify:album:00qWSVhXm1mkvK7SvfHSmk","https://img.discogs.com/EEfSKHfOqabtphpoXXQ2Gq8OFVs=/fit-in/539x515/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15836706-1598701584-1974.jpeg.jpg","https://www.discogs.com//Blood-Red-Fog-Fields-Of-Sorrow/master/2293666","0","1.0","Blood Red Fog - Fields Of Sorrow"
"Blood Wine Or Honey","Fear & Celebration","Electronic, Latin, Pop, Funk / Soul, Jazz","Experimental, Afrobeat, House, Future Jazz","https://www.discogs.com/fr/Blood-Wine-Or-Honey-Fear-Celebration/master/1714228","","2020-06-25","spotify:album:77MhW3vpskiXG6QNleTPQ8","https://img.discogs.com/oh4LUbha0q5vXOlnRzypMsdNrPs=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12135723-1529006203-3156.jpeg.jpg","https://www.discogs.com//Blood-Wine-Or-Honey-Fear-Celebration/master/1714228","0","1.0","Blood Wine Or Honey - Fear & Celebration"
"Blurr Thrower","Les avatars du vide","Metal","Black Metal","https://www.coreandco.fr/chroniques/blurr-thrower-les-avatars-du-vide-7156.html","","2020-01-20","spotify:album:6nm6JtNYv3OMZvoWMsAOAD","https://img.discogs.com/lUMolxViOCnr-MpbAq4SHX4b3vI=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13086352-1547817430-4286.jpeg.jpg","https://www.discogs.com//Blurr-Thrower-Les-Avatars-Du-Vide/release/13086352","0","1.0","Blurr Thrower - Les Avatars Du Vide"
"Bohren & der Club of Gore","Patchouli Blue","Electronic, Jazz","Dark Jazz","https://www.heavyblogisheavy.com/2020/01/23/bohren-der-club-of-gore-patchouli-blue/","","2020-06-25","spotify:album:5rt3NXuF5vEM3umJo827fr","https://img.discogs.com/AfBuWHkSzx95m85J4-ReVxioYvI=/fit-in/600x586/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14684086-1580661415-6179.jpeg.jpg","https://www.discogs.com//master/1671462-Bohren-Der-Club-Of-Gore-Patchouli-Blue","0","1.0","Bohren & Der Club Of Gore - Patchouli Blue"
"Bolognia Volentia","Discordia","Expérimental#TODO","X#TODO","http://www.eklektik-rock.com/2016/05/bologna-violenta-discordia/","http://bolognaviolenta.bandcamp.com/album/discordia","","","","","0","0",""
"Bolt Gun","Man is wolf to man","Electronic, Metal","Doom Metal, Ambient, Post Rock","http://www.heavyblogisheavy.com/2017/11/13/bolt-gun-man-wolf-man/","","","spotify:album:6yRXBUjHKiiOuOdBUfJu2T","https://img.discogs.com/b9kOm-IQeNa4PGQfr13B2rB2c3E=/fit-in/210x210/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11019948-1508361159-2638.jpeg.jpg","https://www.discogs.com//Bolt-Gun-Man-Is-Wolf-To-Man/release/11265303","0","1.0","Bolt Gun - Man Is Wolf To Man"
"Bolt Gun","Begotten","Metal","Post-Metal, Ambient, Doom Metal, Post Rock, Noise","https://boltgun.bandcamp.com/album/begotten","https://boltgun.bandcamp.com/album/begotten","2020-06-25","spotify:album:2Pp86WF2T4aVajxMNHujn0","https://img.discogs.com/dmnp6Ir4XyAGVqu6DsS2UFObLhU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15041564-1585903989-3616.jpeg.jpg","https://www.discogs.com//Bolt-Gun-Begotten/release/15041564","0","1.0","Bolt Gun - Begotten"
